id,source,question,answers,links,num_links,num_contexts,contexts_preview
5e51de866d0a27794100003f,bioasq,What is VISMapper?,"The possibility of integrating viral vectors to become a persistent part of the host genome makes them a crucial element of clinical gene therapy. However, viral integration has associated risks, such as the unintentional activation of oncogenes that can result in cancer. Therefore, the analysis of integration sites of retroviral vectors is a crucial step in developing safer vectors for therapeutic use. VISMapper is a vector integration site analysis web server to analyze next-generation sequencing data for retroviral vector integration sites. VISMapper can be found at: http://vismapper.babelomics.org. | VISMapper is a vector integration site analysis web server to analyze next-generation sequencing data for retroviral vector integration sites. VISMapper can be found at: http://vismapper.babelomics.org.",http://www.ncbi.nlm.nih.gov/pubmed/28931371,1,7,"VISMapper: ultra-fast exhaustive cartography of viral insertion sites for gene therapy. | The possibility of integrating viral vectors to become a persistent part of the host genome makes them a crucial element of clinical gene therapy. However, viral integration has associated risks, such as the unintentional activation of oncogenes that can result in cancer. Therefore, the analysis of integration sites of retroviral vectors is a crucial step in developing safer vectors for therapeutic use.RESULTS: Here we present VISMapper, a vector integration site analysis web server, to analyze next-generation sequencing data for retroviral vector integration sites. VISMapper can be found at: http://vismapper.babelomics.org .CONCLUSIONS: Because it uses novel mapping algorithms VISMapper is remarkably faster than previous available programs. It also provides a useful graphical interface to analyze the integration sites found in the genomic context."
5e3c83c548dab47f26000001,bioasq,What is Taupathy?,"Tauopathies are a group of neurodegenerative disorders with accumulation of three-repeat (3R) or four-repeat (4R) Tau protein. | Tauopathies are a group of neurodegenerative disorders with accumulation of three-repeat (3R) or four-repeat (4R) Tau | Taupathy is an autosomal-dominant neurodegenerative disease characterized by the progressive degeneration of substantia nigra pars compacta (SNpc) dopaminergic neurones and is characterized by loss of motor, sensory, and sensory function. | Taupathy is a progressive neurodegenerative disease of the central nervous system caused by autosomal recessive mutations in the Tau (amyloid precursor protein 1) gene.",http://www.ncbi.nlm.nih.gov/pubmed/26611895 | http://www.ncbi.nlm.nih.gov/pubmed/23745112,2,2,"Tauopathies are a group of neurodegenerative disorders with accumulation of three-repeat (3R) or four-repeat (4R) Tau | CTE is defined as a tauopathy with a distribution of tau-positive neurofibrillary tangles (NFTs) that is distinct from other tauopathies,"
5e4b64126d0a277941000028,bioasq,Is Figitumumab effective for non-small cell lung cancer?,No. Phase III trials of the anti-insulin-like growth factor-1 receptor (IGF1R) antibody figitumumab in non-small cell lung cancer (NSCLC) patients have been discontinued owing to lack of survival benefit.  Adding figitumumab to standard chemotherapy also failed to increase overall survival in patients with advanced nonadenocarcinoma NSCLC.,http://www.ncbi.nlm.nih.gov/pubmed/28104361 | http://www.ncbi.nlm.nih.gov/pubmed/24888810 | http://www.ncbi.nlm.nih.gov/pubmed/23826179 | http://www.ncbi.nlm.nih.gov/pubmed/21907495 | http://www.ncbi.nlm.nih.gov/pubmed/21102589 | http://www.ncbi.nlm.nih.gov/pubmed/21717907 | http://www.ncbi.nlm.nih.gov/pubmed/20676809,7,12,"A phase III study failed for carboplatin, paclitaxel, with or without figitumumab in first-line treating metastatic non-small cell lung cancer (NSCLC). | CONCLUSION: Adding figitumumab to standard chemotherapy failed to increase OS in patients with advanced nonadenocarcinoma NSCLC."
5e3ab58db5b409ea5300001c,bioasq,"The LINCS L1000 data set contains gene expression data for drug treated human cells, yes or no?","The Library of Integrated Network-based Cellular Signatures (LINCS) L1000 dataset measures changes in GE before and after treatment of human cells with over 20 000 small-molecule compounds including most of the FDA-approved drugs. | yes, The Library of Integrated Network-based Cellular Signatures (LINCS) L1000 big data provide gene expression profiles induced by over 10 000 compounds, shRNAs, and kinase inhibitors using the L1000 platform. | TheLINCS L1000 data set contains gene expression data for drug treated human cells, yes",http://www.ncbi.nlm.nih.gov/pubmed/29745839 | http://www.ncbi.nlm.nih.gov/pubmed/27796074 | http://www.ncbi.nlm.nih.gov/pubmed/25609570 | http://www.ncbi.nlm.nih.gov/pubmed/27153606 | http://www.ncbi.nlm.nih.gov/pubmed/28413689 | http://www.ncbi.nlm.nih.gov/pubmed/31258549,6,7,"Library of Integrated Network-based Cellular Signatures (LINCS) L1000 dataset that measured changes in GE before and after treatment of human cells with over 20 000 small-molecule compounds including most of the FDA-approved drugs. | The Library of Integrated Network-based Cellular Signatures (LINCS) L1000 big data provide gene expression profiles induced by over 10 000 compounds, shRNAs, and kinase inhibitors using the L1000 platform."
5e3ac64eb5b409ea5300001d,bioasq,What is a cytokine storm?,"A cytokine storm is an undesirable elevation of cytokine levels, as may occur in response to a drug or a device, may lead to severe side effects such as systemic inflammatory response syndrome. | Cytokine storm is a poorly explained clinical entity caused by an undesired and aggrandized immune system response leading to unregulated activation of the proinflammatory cascade, often contributing to multisystem organ failure and even death | Cytokine storm is a poorly understood clinical entity caused by an undesired and ag grandized immune system response leading to unregulated activation of the proinflammatory cascade, often contributing to multisystem organ failure and even death.",http://www.ncbi.nlm.nih.gov/pubmed/29056305 | http://www.ncbi.nlm.nih.gov/pubmed/29039102 | http://www.ncbi.nlm.nih.gov/pubmed/29780651 | http://www.ncbi.nlm.nih.gov/pubmed/24672024 | http://www.ncbi.nlm.nih.gov/pubmed/28951472 | http://www.ncbi.nlm.nih.gov/pubmed/24728596 | http://www.ncbi.nlm.nih.gov/pubmed/31039345 | http://www.ncbi.nlm.nih.gov/pubmed/23217619 | http://www.ncbi.nlm.nih.gov/pubmed/20736486,9,13,"Endotoxins and exotoxins are among the most potent bacterial inducers of cytokines. During infectious processes, the production of inflammatory cytokines including tumor necrosis factor (TNF), interleukin-1β (IL-1β), gamma interferon (IFNγ) and chemokines orchestrates the anti-infectious innate immune response. However, an overzealous production, leading up to a cytokine storm, can be deleterious and contributes to mortality consecutive to sepsis or toxic shock syndrome | undesirable elevation of cytokine levels, as may occur in response to a drug or a device, may lead to severe side effects such as systemic inflammatory response syndrome or cytokine storm."
5e49c2356d0a277941000010,bioasq,Which database exists that contains regulatory SNPs which affect predicted transcription factor binding site affinity?,"SNP2TFBS is a computational resource intended to support researchers investigating the molecular mechanisms underlying regulatory variation in the human genome. The database essentially consists of a collection of text files providing specific annotations for human single nucleotide polymorphisms (SNPs), namely whether they are predicted to abolish, create or change the affinity of one or several transcription factor (TF) binding sites. A SNP's effect on TF binding is estimated based on a position weight matrix (PWM) model for the binding specificity of the corresponding factor. These data files are regenerated at regular intervals by an automatic procedure that takes as input a reference genome, a comprehensive SNP catalogue and a collection of PWMs. SNP2TFBS is also accessible over a web interface, enabling users to view the information provided for an individual SNP, to extract SNPs based on various search criteria, to annotate uploaded sets of SNPs or to display statistics about the frequencies of binding sites affected by selected SNPs. | SNP2TFBS is a computational resource intended to support researchers investigating the molecular mechanisms underlying regulatory variation in the human genome. The database essentially consists of a collection of text files providing specific annotations for human single nucleotide polymorphisms (SNPs), namely whether they are predicted to abolish, create or change the affinity of one or several transcription factor (TF) binding sites. A SNP's effect on TF binding is estimated based on a position weight matrix (PWM) model for the binding specificity of the corresponding factor. | SN2TFBS is a computational resource intended to support researchers investigating the molecular mechanisms underlying regulatory variation in the human genome. The database essentially consists of a collection of text files providing specific annotations for human single nucleotide polymorphisms (SNPs), namely whether they are predicted to abolish, create or change the affinity of one or several transcription factor (TF) binding sites. A SNP's effect on TF binding is estimated based on a position weight matrix (PWM) model for the binding specificity of the corresponding factor. | SNP2TFBS is a computational resource intended to support researchers investigating the molecular mechanisms underlying regulatory variation in the human genome. The database essentially consists of a collection of text files providing specific annotations for human single nucleotide polymorphisms (SNPs), namely whether they are predicted to abolish, create or change the affinity of one or several transcription factor (TF) binding sites.",http://www.ncbi.nlm.nih.gov/pubmed/27899579,1,7,"SNP2TFBS - a database of regulatory SNPs affecting predicted transcription factor binding site affinity. | SNP2TFBS is a computational resource intended to support researchers investigating the molecular mechanisms underlying regulatory variation in the human genome. The database essentially consists of a collection of text files providing specific annotations for human single nucleotide polymorphisms (SNPs), namely whether they are predicted to abolish, create or change the affinity of one or several transcription factor (TF) binding sites. A SNP's effect on TF binding is estimated based on a position weight matrix (PWM) model for the binding specificity of the corresponding factor. These data files are regenerated at regular intervals by an automatic procedure that takes as input a reference genome, a comprehensive SNP catalogue and a collection of PWMs. SNP2TFBS is also accessible over a web interface, enabling users to view the information provided for an individual SNP, to extract SNPs based on various search criteria, to annotate uploaded sets of SNPs or to display statistics about the frequencies of binding sites affected by selected SNPs. Homepage: http://ccg.vital-it.ch/snp2tfbs/."
5e52a4ec6d0a277941000044,bioasq,Which R package has been developed for MS-based label-free phosphoproteomics?,"Global centering-based normalization is a commonly used normalization approach in mass spectrometry-based label-free proteomics. It scales the peptide abundances to have the same median intensities, based on an assumption that the majority of abundances remain the same across the samples. However, especially in phosphoproteomics, this assumption can introduce bias, as the samples are enriched during sample preparation which can mask the underlying biological changes. To address this possible bias, phosphopeptides quantified in both enriched and non-enriched samples can be used to calculate factors that mitigate the bias. Phosphonormalizer is an R package for normalizing enriched samples in label-free mass spectrometry-based phosphoproteomics. | Phosphonormalizer is an R package for normalization of MS-based label-free phosphoproteomics. | Phosphonormalizer is an R package for MS-based label-free phosphoproteomics based on mass spectrometry-based normalization. It scales the peptide abundances to have the same median intensities, based on an assumption that the majority of abundances remain the same across the samples. | Phosphonormalizer is a commonly used normalization approach in mass spectrometry-based label-free proteomics. It scales the peptide abundances to have the same median intensities, based on an assumption that the majority of abundances remain the same across the samples.",http://www.ncbi.nlm.nih.gov/pubmed/28968644,1,8,"Phosphonormalizer: an R package for normalization of MS-based label-free phosphoproteomics. | Global centering-based normalization is a commonly used normalization approach in mass spectrometry-based label-free proteomics. It scales the peptide abundances to have the same median intensities, based on an assumption that the majority of abundances remain the same across the samples. However, especially in phosphoproteomics, this assumption can introduce bias, as the samples are enriched during sample preparation which can mask the underlying biological changes. To address this possible bias, phosphopeptides quantified in both enriched and non-enriched samples can be used to calculate factors that mitigate the bias.Results: We present an R package phosphonormalizer for normalizing enriched samples in label-free mass spectrometry-based phosphoproteomics.Availability and implementation: The phosphonormalizer package is freely available under GPL ( > =2) license from Bioconductor (https://bioconductor.org/packages/phosphonormalizer)."
5e46bdcd3f54159529000007,bioasq,Is there a vaccine for peanut allergy?,"yes, there is currently a vaccine being tested for peanut allergies. | Yes, there is a vaccine for peanut allergy.",http://www.ncbi.nlm.nih.gov/pubmed/30319619 | http://www.ncbi.nlm.nih.gov/pubmed/25459578 | http://www.ncbi.nlm.nih.gov/pubmed/26288733,3,5,"Currently, two forms of peanut immunotherapy, oral immunotherapy (OIT) and epicutaneous immunotherapy (EPIT), are in Phase III clinical trials and have shown promise to induce desensitization in many subjects | This article presents an overview of potential treatments of food allergy, with an emphasis on various forms of immunotherapy (including oral immunotherapy, sublingual immunotherapy, epicutaneous immunotherapy, immunotherapy with modified food antigens, and immunotherapy with a recombinant peanut vaccine)."
5e3eba5548dab47f26000009,bioasq,"The virus that causes FIP, Feline Infectious Peritonitis belongs to what family?","Feline infectious peritonitis (FIP) is a common and highly lethal coronavirus disease of domestic cats | Feline Infectious Peritonitis virus (FIP) belongs to the coronavirus family of the genus Flavivirus which cause central nervous system disease. | The virus that causes FIP, Feline Infectious Peritonitis belongs to the family coronavirus. | Feline infectious peritonitis (FIP) is a cat virus caused by a member of the coronavirus family coronaviruses. | Feline Infectious Peritonitis (FIP) belongs to the family of coronavirus. | Feline coronavirus (FCoV) is an etiological agent that causes a benign enteric illness and the fatal systemic disease feline infectious peritonitis (FIP) | Feline infectious peritonitis (FIP) is a common and highly lethal coronavirus disease of domestic cats. | Feline coronavirus (fcov) is an etiological agent that causes a benign enteric illness and the fatal systemic disease feline infectious peritonitis (fip).",http://www.ncbi.nlm.nih.gov/pubmed/29478397 | http://www.ncbi.nlm.nih.gov/pubmed/29329682 | http://www.ncbi.nlm.nih.gov/pubmed/29778200 | http://www.ncbi.nlm.nih.gov/pubmed/26656689 | http://www.ncbi.nlm.nih.gov/pubmed/27712624 | http://www.ncbi.nlm.nih.gov/pubmed/31375588 | http://www.ncbi.nlm.nih.gov/pubmed/30065095 | http://www.ncbi.nlm.nih.gov/pubmed/25701212 | http://www.ncbi.nlm.nih.gov/pubmed/23865689 | http://www.ncbi.nlm.nih.gov/pubmed/22546085 | http://www.ncbi.nlm.nih.gov/pubmed/23763835,11,15,Feline infectious peritonitis (FIP) is a common and highly lethal coronavirus disease of domestic cats | Feline coronavirus (FCoV) is an etiological agent that causes a benign enteric illness and the fatal systemic disease feline infectious peritonitis (FIP).
5e807578835f4e4777000028,bioasq,"What is a ""cytokine storm""?","During infectious processes, the production of inflammatory cytokines including tumor necrosis factor (TNF), interleukin-1b (IL-1b), gamma interferon (IFNg) and chemokines orchestrates the anti-infectious innate immune response. However, an overzealous production, leading up to a cytokine storm, can be deleterious and contributes to mortality consecutive to sepsis or toxic shock syndrome.",http://www.ncbi.nlm.nih.gov/pubmed/28918421 | http://www.ncbi.nlm.nih.gov/pubmed/29056305 | http://www.ncbi.nlm.nih.gov/pubmed/29455535 | http://www.ncbi.nlm.nih.gov/pubmed/29307884,4,4,"Macrophage activation syndrome (MAS) is a life-threatening hyperinflammatory state mediated by uncontrolled cytokine storm and haemophagocytosis. | During infectious processes, the production of inflammatory cytokines including tumor necrosis factor (TNF), interleukin-1β (IL-1β), gamma interferon (IFNγ) and chemokines orchestrates the anti-infectious innate immune response. However, an overzealous production, leading up to a cytokine storm, can be deleterious and contributes to mortality consecutive to sepsis or toxic shock syndrome."
5e476b99d14c9f295d000001,bioasq,Is golimumab effective for sarcoidosis?,"No, golimumab is not effective for treatment of sarcoidosis.",http://www.ncbi.nlm.nih.gov/pubmed/29601563 | http://www.ncbi.nlm.nih.gov/pubmed/25034562,2,3,"Introduced monoclonal antibodies (infliximab, etanercept, adaluimumab, golimumab, rituximab), tested for efficacy in other pathologies associated with the formation of granulomas, have a limited application in patients with SA. | Although treatment was well tolerated, neither ustekinumab nor golimumab demonstrated efficacy in pulmonary sarcoidosis."
5e80675d835f4e4777000026,bioasq,Is SARS virus interacting with ACE2 encoded protein?,"Yes, The infection of target cells by the SARS CoV is mediated through the interaction of the viral Spike (S) protein (1255 amino acids) and its cellular receptor, angiotensin-converting enzyme 2 (ACE2).",http://www.ncbi.nlm.nih.gov/pubmed/30102747 | http://www.ncbi.nlm.nih.gov/pubmed/30356097 | http://www.ncbi.nlm.nih.gov/pubmed/29190287 | http://www.ncbi.nlm.nih.gov/pubmed/27082314 | http://www.ncbi.nlm.nih.gov/pubmed/26487711,5,5,"The trimeric SARS coronavirus (SARS-CoV) surface spike (S) glycoprotein consisting of three S1-S2 heterodimers binds the cellular receptor angiotensin-converting enzyme 2 (ACE2) and mediates fusion of the viral and cellular membranes through a pre- to postfusion conformation transition | The viral spike glycoprotein (S) utilizes angiotensin-converting enzyme 2 (ACE2) as a host protein receptor and mediates fusion of the viral and host membranes, making S essential to viral entry into host cells and host species tropism."
5e7f5f1a835f4e4777000019,bioasq,What is Soluvia?,Soluvia(tm) by Becton Dickinson is a microinjection system for intradermal delivery of vaccines.,http://www.ncbi.nlm.nih.gov/pubmed/22149703,1,1,"On May 9 2011, the US FDA approved Sanofi Pasteur's Fluzone(®) Intradermal influenza vaccine, the first influenza vaccine licensed in the USA that uses a new microinjection system for intradermal delivery of vaccines (Soluvia™, Becton Dickinson)."
5e3ebaa348dab47f2600000a,bioasq,Is the FIP virus thought to be a mutated strain for the Feline enteric Coronavirus?,"Feline infectious peritonitis (FIP) results from mutations in the viral genome during a common feline enteric coronavirus (FECV) infection. | Feline infectious peritonitis (FIP) results from mutations in the viral genome during a common feline enteric coronavirus (FECV) infection. | Feline infectious peritonitis (FIP) results from mutations in the viral genome during a common feline enteric coronavirus (FECV) infection. | yes, Feline infectious peritonitis (FIP) results from mutations in the viral genome during a common feline enteric coronavirus (FECV) infection. | Yes. The FIP virus is a mutated strain of the Feline enteric coronavirus (FECV) infects cats, and is thought to be a newly identified strain with heterozygous mutations that create a K27M amino acid substitution. | Yes. The FIP virus is a mutated strain of the Feline enteric Coronavirus (FECV) causing infectious peritonitis and neoplasia",http://www.ncbi.nlm.nih.gov/pubmed/26822958 | http://www.ncbi.nlm.nih.gov/pubmed/22280883 | http://www.ncbi.nlm.nih.gov/pubmed/30691609 | http://www.ncbi.nlm.nih.gov/pubmed/24707494 | http://www.ncbi.nlm.nih.gov/pubmed/27027316 | http://www.ncbi.nlm.nih.gov/pubmed/19889934 | http://www.ncbi.nlm.nih.gov/pubmed/24209771 | http://www.ncbi.nlm.nih.gov/pubmed/23964891,8,11,"Feline infectious peritonitis (FIP) results from mutations in the viral genome during a common feline enteric coronavirus (FECV) infection. | It is caused by FIP virus (FIPV), a virulent mutant strain of Feline Enteric Coronavirus (FECV)."
5d36bb777bc3fee31f00000a,bioasq,Does SATB1 regulate the RAG1 and RAG2 genes?,"An anti-silencer- and SATB1-dependent chromatin hub regulates Rag1 and Rag2 gene expression during thymocyte development.  SATB1 binds to the ASE and Rag promoters, facilitating inclusion of Rag2 in the chromatin hub and the loading of RNA polymerase II to both the Rag1 and Rag2 promoters. | SATB1 binds to the ASE and Rag promoters, facilitating inclusion of Rag2 in the chromatin hub and the loading of RNA polymerase II to both the Rag1 and Rag2 promoters. | An anti-silencer- and SATB1-dependent chromatin hub regulates Rag1 and Rag2 gene expression during thymocyte development. | High level expression of the Xlr nuclear protein in immature thymocytes and colocalization with the matrix-associated region-binding SATB1 protein  Its onset preceded the rearrangement of TCR genes, as Xlr expression was conserved in thymus cells from RAG1(0/0) mice. An anti-silencer- and SATB1-dependent chromatin hub regulates Rag1 and Rag2 gene expression during thymocyte development.  SATB1 binds to the ASE and Rag promoters, facilitating inclusion of Rag2 in the chromatin hub and the loading of RNA polymerase II to both the Rag1 and Rag2 promoters. | Its onset preceded the rearrangement of TCR genes, as Xlr expression was conserved in thymus cells from RAG1(0/0) mice.  SATB1 binds to the ASE and Rag promoters, facilitating inclusion of Rag2 in the chromatin hub and the loading of RNA polymerase II to both the Rag1 and Rag2 promoters. | An anti-silencer- and SATB1-dependent chromatin hub regulates Rag1 and Rag2 gene expression | SATB1 binds to the ASE and Rag promoters, facilitating inclusion of Rag2 in the chromatin hub and the loading of RNA polymerase II to both the Rag1 and Rag2 promoters. Our results provide a novel framework for understanding ASE function and demonstrate a novel role for SATB1 as a regulator of Rag locus organization and gene expression in DP thymocytes.",http://www.ncbi.nlm.nih.gov/pubmed/25847946 | http://www.ncbi.nlm.nih.gov/pubmed/9886398,2,5,"High level expression of the Xlr nuclear protein in immature thymocytes and colocalization with the matrix-associated region-binding SATB1 protein | Its onset preceded the rearrangement of TCR genes, as Xlr expression was conserved in thymus cells from RAG1(0/0) mice."
5d38577b7bc3fee31f000017,bioasq,What is the main difference between nascent and mature chromatin?,"Nascent chromatin is created after transcription and is mostly lacking histone modifications and H1, which makes it more prone to digestion by DNaseI. | Mature and nascent chromatin differ in two aspects of their histone modifications: polycistronic messengers are expressed as a sequence of individual nucleosomes only in mature cells, and they are preferentially expressed in the later stages of cell development. | The nascent and mature forms of chromatin differ in two aspects of their histone modifications: polycistronic messengers are expressed as a sequence of individual nucleosomes only in mature chromatin, and the nucleosome is involved in both transcription and repair processes. | The second class of nascent DNA is distinguished from the nucleosomal component by its insolubility, lack of discernible nucleosomal organization, and dependence on protein synthesis to attain typical subunit structure  Like normal nascent chromatin, chromatin labeled for brief periods (0.5-1 min) in the presence of butyrate was more sensitive to digestion with DNase I and micrococcal nuclease than control bulk chromatin. 17, 4275 [1989]) it was shown that when replication occurs in the presence of sodium butyrate (thereby inhibiting histone deacetylation), nascent chromatin fails to mature fully and instead remains preferentially sensitive to DNaseI, more soluble in magnesium, and depleted of histone H1 (relative to mature chromatin). Incubation of mature chromatin in butyrate for 1 h did not induce DNase I sensitivity: therefore, the presence of sodium butyrate was required during replication to preserve the increased digestibility of nascent chromatin DNA In a previous study (Perry and Annunziato, Nucleic Acids Res. Within 10 min of DNA synthesis, the spacing of mature chromatin is established; the spacing maturation can occur in the absence of protein synthesis. this class of nascent chromatin exhibits a shortened repeat length of approximately 165 bp, as opposed to the 288-bp repeat of bulk chromatin. | Like normal nascent chromatin, chromatin labeled for brief periods (0.5-1 min) in the presence of butyrate was more sensitive to digestion with DNase I and micrococcal nuclease than control bulk chromatin. 17, 4275 [1989]) it was shown that when replication occurs in the presence of sodium butyrate (thereby inhibiting histone deacetylation), nascent chromatin fails to mature fully and instead remains preferentially sensitive to DNaseI, more soluble in magnesium, and depleted of histone H1 (relative to mature chromatin). | In a previous study (Perry and Annunziato, Nucleic Acids Res. 17, 4275 [1989]) it was shown that when replication occurs in the presence of sodium butyrate (thereby inhibiting histone deacetylation), nascent chromatin fails to mature fully and instead remains preferentially sensitive to DNaseI, more soluble in magnesium, and depleted of histone H1 (relative to mature chromatin).",http://www.ncbi.nlm.nih.gov/pubmed/1893943 | http://www.ncbi.nlm.nih.gov/pubmed/6226660 | http://www.ncbi.nlm.nih.gov/pubmed/7171565,3,5,"Maturation of nucleosomal and nonnucleosomal components of nascent chromatin: differential requirements for concurrent protein synthesis. | this class of nascent chromatin exhibits a shortened repeat length of approximately 165 bp, as opposed to the 288-bp repeat of bulk chromatin. Within 10 min of DNA synthesis, the spacing of mature chromatin is established; the spacing maturation can occur in the absence of protein synthesis. The second class of nascent DNA is distinguished from the nucleosomal component by its insolubility, lack of discernible nucleosomal organization, and dependence on protein synthesis to attain typical subunit structure"
5d371ec97bc3fee31f00000c,bioasq,Is CTCF bound at nucleosome free regions?,"Nucleosome occupancy is reduced at nucleosome-free regions (NFRs), many of which are located at sites occupied by the multivalent factors CTCF and cohesin.  Robust inter-nucleosomal interactions exist around transcription start site (TSS), transcription termination sites (TTS) or around CTCF binding sites | nucleosome occupancy at nucleosome-free regions (NFRs), many of which are located at sites occupied by the multivalent factors Ctcf and cohesin. | robust inter-nucleosomal interactions exist around transcription start site (TSS), transcription termination sites (TTS) or around CTCF binding sites | yes, robust inter-nucleosomal interactions exist around transcription start site (TSS), transcription termination sites (TTS) or around CTCF binding sites | Nucleosome occupancy at nucleosome-free regions (nfrs), many of which are located at sites occupied by the multivalent factors ctcf and cohesin. This general architectural change correlate with enhanced binding of ct cf and more pronounced insulation across chromatin boundaries in lineage-committed cells.",http://www.ncbi.nlm.nih.gov/pubmed/30188887 | http://www.ncbi.nlm.nih.gov/pubmed/30414923 | http://www.ncbi.nlm.nih.gov/pubmed/25348714 | http://www.ncbi.nlm.nih.gov/pubmed/21249180 | http://www.ncbi.nlm.nih.gov/pubmed/16877759,5,6,"Nucleosome depletion at 5'-HS4 was dependent on interaction of the insulator protein CCCTC-binding factor (CTCF) and was required for enhancer blocking. | Here, we show that promoter classes are significantly differentiated by nucleosome organization and chromatin structure. Dispersed promoters display higher associations with well-positioned nucleosomes downstream of the TSS and a more clearly defined nucleosome free region upstream, while focused promoters have a less organized nucleosome structure, yet higher presence of RNA polymerase II."
5e3c6850b5b409ea5300001f,bioasq,Is bortezomib a Proteasome inhibitor?,"Yes bortezomib is a Proteasome inhibitor. | proteasome inhibitor bortezomib | Proteasome inhibitor bortezomib | yes, The proteasome-inhibitor bortezomib | Yes, bortezomib is a potent and specific reversible ubiquitin/proteasome inhibitor. | Yes, bortezomib is a Proteasome inhibitor. | The proteasome inhibitor bortezomib is effective for a variety of tumors, but not for gbm. | The proteasome inhibitor bortezomib is effective for a variety of tumors, but not for GBM. Proteasome inhibitor bortezomib",http://www.ncbi.nlm.nih.gov/pubmed/28317148 | http://www.ncbi.nlm.nih.gov/pubmed/28409734 | http://www.ncbi.nlm.nih.gov/pubmed/28860152 | http://www.ncbi.nlm.nih.gov/pubmed/22027222 | http://www.ncbi.nlm.nih.gov/pubmed/22702336 | http://www.ncbi.nlm.nih.gov/pubmed/31088925 | http://www.ncbi.nlm.nih.gov/pubmed/21247388 | http://www.ncbi.nlm.nih.gov/pubmed/22216088 | http://www.ncbi.nlm.nih.gov/pubmed/16278210 | http://www.ncbi.nlm.nih.gov/pubmed/26288836,10,10,"The proteasome-inhibitor bortezomib | The proteasome inhibitor bortezomib is effective for a variety of tumors, but not for GBM."
5d3856ca7bc3fee31f000016,bioasq,Is PRDM9 essential for meiosis?,"PRDM9 Methyltransferase Activity Is Essential for Meiotic DNA Double-Strand Break Formation at Its Binding Sites. | PRDM9 is essential for the progression through early meiotic prophase, including double strand break repair, homologous chromosome pairing, and sex body formation during spermatogenesis. | yes, Our findings do not identify the nature of the underlying DNA sequences, but argue against the proposed role of Prdm9 as an essential transcription factor in mouse meiosis | Yes. PRDM9 is an essential factor for meiosis. | Yes. PRDM9 is an evolutionarily conserved protein that is essential for meiosis. | Yes, PRDM9 is essential for meiosis. | Yes. PRDM9 is an RNA-binding protein that is essential for meiosis. | PRDM9 is essential for the progression through early meiotic prophase, including double strand break repair, homologous chromosome pairing, and sex body formation during spermatogenesis. PRDM9 (PR domain-containing protein 9) is a meiosis-specific protein that trimethylates H3K4 and controls the activation of recombination hot spots. | Prdm9, is a meiosis-specific protein that trimethylates h3k4 and controls the activation of recombination hot spots. It is an essential enzyme in the progression of early meiotic prophase. | In many eukaryotes, sites of meiotic recombination, also called hotspots, are regions of accessible chromatin, but in many vertebrates, their location follows a distinct pattern and is specified by PR domain-containing protein 9 (PRDM9). PRDM9 Methyltransferase Activity Is Essential for Meiotic DNA Double-Strand Break Formation at Its Binding Sites. | In aggregate, our data indicate that domains typically involved in regulation of gene expression do not serve that role in PRDM9, but are likely involved in setting the proper chromatin environment for initiation and completion of homologous recombination. PRDM9 Methyltransferase Activity Is Essential for Meiotic DNA Double-Strand Break Formation at Its Binding Sites.",http://www.ncbi.nlm.nih.gov/pubmed/29478809 | http://www.ncbi.nlm.nih.gov/pubmed/29674518 | http://www.ncbi.nlm.nih.gov/pubmed/30161134 | http://www.ncbi.nlm.nih.gov/pubmed/24634223 | http://www.ncbi.nlm.nih.gov/pubmed/23190393 | http://www.ncbi.nlm.nih.gov/pubmed/19997497,6,7,"Our findings do not identify the nature of the underlying DNA sequences, but argue against the proposed role of Prdm9 as an essential transcription factor in mouse meiosis | PRDM9 gene polymorphism may not be associated with defective spermatogenesis in the Chinese Han population"
